pair_id,race,age,gender,image_A_index,image_B_index,image_A_age,image_A_gender,image_B_age,image_B_gender,baseline_distance,baseline_is_false_accept,distance_threshold
Middle_Eastern_000109,Middle_Eastern,40-49,Female,2991,4434,40-49,Female,40-49,Female,1.3237078,False,1.0
Middle_Eastern_000110,Middle_Eastern,40-49,Female,5316,4434,40-49,Female,40-49,Female,1.3380663,False,1.0
Middle_Eastern_000111,Middle_Eastern,50-59,Male,3005,3341,50-59,Male,50-59,Male,1.2065768,False,1.0
Middle_Eastern_000112,Middle_Eastern,50-59,Male,3005,1295,50-59,Male,50-59,Male,1.7249184,False,1.0
Middle_Eastern_000113,Middle_Eastern,50-59,Male,3005,5722,50-59,Male,50-59,Male,1.7019855,False,1.0
Middle_Eastern_000114,Middle_Eastern,50-59,Male,3005,9524,50-59,Male,50-59,Male,1.4941006,False,1.0
Middle_Eastern_000115,Middle_Eastern,50-59,Male,3341,1295,50-59,Male,50-59,Male,1.4295245,False,1.0
Middle_Eastern_000116,Middle_Eastern,50-59,Male,3341,5722,50-59,Male,50-59,Male,1.7887781,False,1.0
Middle_Eastern_000117,Middle_Eastern,50-59,Male,3341,9524,50-59,Male,50-59,Male,1.6463432,False,1.0
Middle_Eastern_000118,Middle_Eastern,50-59,Male,1295,5722,50-59,Male,50-59,Male,2.0750387,False,1.0
Middle_Eastern_000119,Middle_Eastern,50-59,Male,1295,9524,50-59,Male,50-59,Male,1.5137324,False,1.0
Middle_Eastern_000120,Middle_Eastern,50-59,Male,5722,9524,50-59,Male,50-59,Male,1.5658908,False,1.0
Middle_Eastern_000121,Middle_Eastern,50-59,Female,6002,8177,50-59,Female,50-59,Female,1.7389641,False,1.0
Middle_Eastern_000122,Middle_Eastern,50-59,Female,6002,1690,50-59,Female,50-59,Female,2.1768525,False,1.0
Middle_Eastern_000123,Middle_Eastern,50-59,Female,6002,3432,50-59,Female,50-59,Female,1.7304391,False,1.0
Middle_Eastern_000124,Middle_Eastern,50-59,Female,6002,2915,50-59,Female,50-59,Female,1.4067464,False,1.0
Middle_Eastern_000125,Middle_Eastern,50-59,Female,8177,1690,50-59,Female,50-59,Female,1.7447257,False,1.0
Middle_Eastern_000126,Middle_Eastern,50-59,Female,8177,3432,50-59,Female,50-59,Female,2.2026799,False,1.0
Middle_Eastern_000127,Middle_Eastern,50-59,Female,8177,2915,50-59,Female,50-59,Female,1.356564,False,1.0
Middle_Eastern_000128,Middle_Eastern,50-59,Female,1690,3432,50-59,Female,50-59,Female,2.3051581,False,1.0
Middle_Eastern_000129,Middle_Eastern,50-59,Female,1690,2915,50-59,Female,50-59,Female,2.1955986,False,1.0
Middle_Eastern_000130,Middle_Eastern,50-59,Female,3432,2915,50-59,Female,50-59,Female,1.8796304,False,1.0
Middle_Eastern_000131,Middle_Eastern,60-69,Male,2296,5813,60-69,Male,60-69,Male,1.870383,False,1.0
Middle_Eastern_000132,Middle_Eastern,60-69,Male,2296,192,60-69,Male,60-69,Male,1.6521116,False,1.0
Middle_Eastern_000133,Middle_Eastern,60-69,Male,2296,10879,60-69,Male,60-69,Male,1.2510931,False,1.0
Middle_Eastern_000134,Middle_Eastern,60-69,Male,2296,5018,60-69,Male,60-69,Male,0.9842208,True,1.0
Middle_Eastern_000135,Middle_Eastern,60-69,Male,5813,192,60-69,Male,60-69,Male,1.5498585,False,1.0
Middle_Eastern_000136,Middle_Eastern,60-69,Male,5813,10879,60-69,Male,60-69,Male,1.6009908,False,1.0
Middle_Eastern_000137,Middle_Eastern,60-69,Male,5813,5018,60-69,Male,60-69,Male,1.7927337,False,1.0
Middle_Eastern_000138,Middle_Eastern,60-69,Male,192,10879,60-69,Male,60-69,Male,1.6218562,False,1.0
Middle_Eastern_000139,Middle_Eastern,60-69,Male,192,5018,60-69,Male,60-69,Male,1.2549231,False,1.0
Middle_Eastern_000140,Middle_Eastern,60-69,Male,10879,5018,60-69,Male,60-69,Male,1.4696498,False,1.0
Middle_Eastern_000141,Middle_Eastern,60-69,Female,5158,4081,60-69,Female,60-69,Female,1.7844886,False,1.0
Middle_Eastern_000142,Middle_Eastern,60-69,Female,5158,2335,60-69,Female,60-69,Female,1.4829166,False,1.0
Middle_Eastern_000143,Middle_Eastern,60-69,Female,5158,3415,60-69,Female,60-69,Female,0.99269414,True,1.0
Middle_Eastern_000144,Middle_Eastern,60-69,Female,5158,371,60-69,Female,60-69,Female,1.6561766,False,1.0
Middle_Eastern_000145,Middle_Eastern,60-69,Female,4081,2335,60-69,Female,60-69,Female,1.802292,False,1.0
Middle_Eastern_000146,Middle_Eastern,60-69,Female,4081,3415,60-69,Female,60-69,Female,1.411241,False,1.0
Middle_Eastern_000147,Middle_Eastern,60-69,Female,4081,371,60-69,Female,60-69,Female,1.3613877,False,1.0
Middle_Eastern_000148,Middle_Eastern,60-69,Female,2335,3415,60-69,Female,60-69,Female,1.618568,False,1.0
Middle_Eastern_000149,Middle_Eastern,60-69,Female,2335,371,60-69,Female,60-69,Female,1.8181686,False,1.0
Middle_Eastern_000150,Middle_Eastern,60-69,Female,3415,371,60-69,Female,60-69,Female,1.3541418,False,1.0
Middle_Eastern_000151,Middle_Eastern,70+,Male,666,6708,70+,Male,70+,Male,1.8681171,False,1.0
Middle_Eastern_000152,Middle_Eastern,70+,Male,666,70,70+,Male,70+,Male,1.2280055,False,1.0
Middle_Eastern_000153,Middle_Eastern,70+,Male,666,8402,70+,Male,70+,Male,1.8400557,False,1.0
Middle_Eastern_000154,Middle_Eastern,70+,Male,666,2360,70+,Male,70+,Male,1.4810961,False,1.0
Middle_Eastern_000155,Middle_Eastern,70+,Male,6708,70,70+,Male,70+,Male,1.2963011,False,1.0
Middle_Eastern_000156,Middle_Eastern,70+,Male,6708,8402,70+,Male,70+,Male,2.1708226,False,1.0
Middle_Eastern_000157,Middle_Eastern,70+,Male,6708,2360,70+,Male,70+,Male,1.356145,False,1.0
Middle_Eastern_000158,Middle_Eastern,70+,Male,70,8402,70+,Male,70+,Male,1.6501656,False,1.0
Middle_Eastern_000159,Middle_Eastern,70+,Male,70,2360,70+,Male,70+,Male,0.94759583,True,1.0
Middle_Eastern_000160,Middle_Eastern,70+,Male,8402,2360,70+,Male,70+,Male,1.8969297,False,1.0
Middle_Eastern_000161,Middle_Eastern,70+,Female,5300,4048,70+,Female,70+,Female,1.1578581,False,1.0
Middle_Eastern_000162,Middle_Eastern,70+,Female,5300,10788,70+,Female,70+,Female,1.1284411,False,1.0
Middle_Eastern_000163,Middle_Eastern,70+,Female,5300,4124,70+,Female,70+,Female,1.0014384,False,1.0
Middle_Eastern_000164,Middle_Eastern,70+,Female,5300,6043,70+,Female,70+,Female,1.3039331,False,1.0
Middle_Eastern_000165,Middle_Eastern,70+,Female,4048,10788,70+,Female,70+,Female,1.3758255,False,1.0
Middle_Eastern_000166,Middle_Eastern,70+,Female,4048,4124,70+,Female,70+,Female,1.6915812,False,1.0
Middle_Eastern_000167,Middle_Eastern,70+,Female,4048,6043,70+,Female,70+,Female,1.3274506,False,1.0
Middle_Eastern_000168,Middle_Eastern,70+,Female,10788,4124,70+,Female,70+,Female,0.9795011,True,1.0
Middle_Eastern_000169,Middle_Eastern,70+,Female,10788,6043,70+,Female,70+,Female,1.6815319,False,1.0
Middle_Eastern_000170,Middle_Eastern,70+,Female,4124,6043,70+,Female,70+,Female,1.733947,False,1.0
Latino_Hispanic_000000,Latino_Hispanic,0-2,Male,6786,10358,0-2,Male,0-2,Male,0.65893835,True,1.0
Latino_Hispanic_000001,Latino_Hispanic,0-2,Male,6786,1035,0-2,Male,0-2,Male,0.7506043,True,1.0
Latino_Hispanic_000002,Latino_Hispanic,0-2,Male,6786,8315,0-2,Male,0-2,Male,0.88402116,True,1.0
Latino_Hispanic_000003,Latino_Hispanic,0-2,Male,6786,4258,0-2,Male,0-2,Male,0.63987166,True,1.0
Latino_Hispanic_000004,Latino_Hispanic,0-2,Male,10358,1035,0-2,Male,0-2,Male,0.8041867,True,1.0
Latino_Hispanic_000005,Latino_Hispanic,0-2,Male,10358,8315,0-2,Male,0-2,Male,1.0395576,False,1.0
Latino_Hispanic_000006,Latino_Hispanic,0-2,Male,10358,4258,0-2,Male,0-2,Male,0.21075961,True,1.0
Latino_Hispanic_000007,Latino_Hispanic,0-2,Male,1035,8315,0-2,Male,0-2,Male,1.265447,False,1.0
Latino_Hispanic_000008,Latino_Hispanic,0-2,Male,1035,4258,0-2,Male,0-2,Male,0.7450861,True,1.0
Latino_Hispanic_000009,Latino_Hispanic,0-2,Male,8315,4258,0-2,Male,0-2,Male,1.1827061,False,1.0
Latino_Hispanic_000010,Latino_Hispanic,0-2,Female,9658,6807,0-2,Female,0-2,Female,0.98878574,True,1.0
Latino_Hispanic_000011,Latino_Hispanic,0-2,Female,9658,2763,0-2,Female,0-2,Female,1.6944203,False,1.0
Latino_Hispanic_000012,Latino_Hispanic,0-2,Female,9658,2378,0-2,Female,0-2,Female,1.0131807,False,1.0
Latino_Hispanic_000013,Latino_Hispanic,0-2,Female,9658,10891,0-2,Female,0-2,Female,1.3721557,False,1.0
Latino_Hispanic_000014,Latino_Hispanic,0-2,Female,6807,2763,0-2,Female,0-2,Female,2.0177624,False,1.0
Latino_Hispanic_000015,Latino_Hispanic,0-2,Female,6807,2378,0-2,Female,0-2,Female,0.622825,True,1.0
Latino_Hispanic_000016,Latino_Hispanic,0-2,Female,6807,10891,0-2,Female,0-2,Female,1.7101517,False,1.0
Latino_Hispanic_000017,Latino_Hispanic,0-2,Female,2763,2378,0-2,Female,0-2,Female,1.8453848,False,1.0
Latino_Hispanic_000018,Latino_Hispanic,0-2,Female,2763,10891,0-2,Female,0-2,Female,2.2133427,False,1.0
Latino_Hispanic_000019,Latino_Hispanic,0-2,Female,2378,10891,0-2,Female,0-2,Female,1.450389,False,1.0
Latino_Hispanic_000020,Latino_Hispanic,3-9,Male,6075,9632,3-9,Male,3-9,Male,1.8106977,False,1.0
Latino_Hispanic_000021,Latino_Hispanic,3-9,Male,6075,7537,3-9,Male,3-9,Male,1.8920515,False,1.0
Latino_Hispanic_000022,Latino_Hispanic,3-9,Male,6075,9913,3-9,Male,3-9,Male,1.4204899,False,1.0
Latino_Hispanic_000023,Latino_Hispanic,3-9,Male,6075,5239,3-9,Male,3-9,Male,1.965252,False,1.0
Latino_Hispanic_000024,Latino_Hispanic,3-9,Male,9632,7537,3-9,Male,3-9,Male,1.047427,False,1.0
Latino_Hispanic_000025,Latino_Hispanic,3-9,Male,9632,9913,3-9,Male,3-9,Male,1.1134646,False,1.0
Latino_Hispanic_000026,Latino_Hispanic,3-9,Male,9632,5239,3-9,Male,3-9,Male,0.84541297,True,1.0
Latino_Hispanic_000027,Latino_Hispanic,3-9,Male,7537,9913,3-9,Male,3-9,Male,1.3082172,False,1.0
Latino_Hispanic_000028,Latino_Hispanic,3-9,Male,7537,5239,3-9,Male,3-9,Male,1.1640224,False,1.0
Latino_Hispanic_000029,Latino_Hispanic,3-9,Male,9913,5239,3-9,Male,3-9,Male,1.260785,False,1.0
Latino_Hispanic_000030,Latino_Hispanic,3-9,Female,324,1906,3-9,Female,3-9,Female,1.4380978,False,1.0
Latino_Hispanic_000031,Latino_Hispanic,3-9,Female,324,4259,3-9,Female,3-9,Female,1.335208,False,1.0
Latino_Hispanic_000032,Latino_Hispanic,3-9,Female,324,3108,3-9,Female,3-9,Female,1.4667349,False,1.0
Latino_Hispanic_000033,Latino_Hispanic,3-9,Female,324,8187,3-9,Female,3-9,Female,1.6568933,False,1.0
Latino_Hispanic_000034,Latino_Hispanic,3-9,Female,1906,4259,3-9,Female,3-9,Female,0.9875219,True,1.0
Latino_Hispanic_000035,Latino_Hispanic,3-9,Female,1906,3108,3-9,Female,3-9,Female,0.99400735,True,1.0
Latino_Hispanic_000036,Latino_Hispanic,3-9,Female,1906,8187,3-9,Female,3-9,Female,1.233118,False,1.0
Latino_Hispanic_000037,Latino_Hispanic,3-9,Female,4259,3108,3-9,Female,3-9,Female,1.2887259,False,1.0
Latino_Hispanic_000038,Latino_Hispanic,3-9,Female,4259,8187,3-9,Female,3-9,Female,1.0373743,False,1.0
Latino_Hispanic_000039,Latino_Hispanic,3-9,Female,3108,8187,3-9,Female,3-9,Female,1.4530404,False,1.0
Latino_Hispanic_000040,Latino_Hispanic,10-19,Male,3890,924,10-19,Male,10-19,Male,1.3417962,False,1.0
Latino_Hispanic_000041,Latino_Hispanic,10-19,Male,3890,1647,10-19,Male,10-19,Male,1.471044,False,1.0
Latino_Hispanic_000042,Latino_Hispanic,10-19,Male,3890,8786,10-19,Male,10-19,Male,1.4282556,False,1.0
Latino_Hispanic_000043,Latino_Hispanic,10-19,Male,3890,6392,10-19,Male,10-19,Male,1.7257649,False,1.0
Latino_Hispanic_000044,Latino_Hispanic,10-19,Male,924,1647,10-19,Male,10-19,Male,1.5060889,False,1.0
Latino_Hispanic_000045,Latino_Hispanic,10-19,Male,924,8786,10-19,Male,10-19,Male,1.7945639,False,1.0
Latino_Hispanic_000046,Latino_Hispanic,10-19,Male,924,6392,10-19,Male,10-19,Male,1.2408502,False,1.0
Latino_Hispanic_000047,Latino_Hispanic,10-19,Male,1647,8786,10-19,Male,10-19,Male,2.1331844,False,1.0
Latino_Hispanic_000048,Latino_Hispanic,10-19,Male,1647,6392,10-19,Male,10-19,Male,1.5753843,False,1.0
Latino_Hispanic_000049,Latino_Hispanic,10-19,Male,8786,6392,10-19,Male,10-19,Male,1.1748072,False,1.0
Latino_Hispanic_000050,Latino_Hispanic,10-19,Female,3989,8697,10-19,Female,10-19,Female,1.9008406,False,1.0
Latino_Hispanic_000051,Latino_Hispanic,10-19,Female,3989,9136,10-19,Female,10-19,Female,2.107973,False,1.0
Latino_Hispanic_000052,Latino_Hispanic,10-19,Female,3989,3746,10-19,Female,10-19,Female,2.0354924,False,1.0
Latino_Hispanic_000053,Latino_Hispanic,10-19,Female,3989,5183,10-19,Female,10-19,Female,1.2985102,False,1.0
Latino_Hispanic_000054,Latino_Hispanic,10-19,Female,8697,9136,10-19,Female,10-19,Female,1.0898242,False,1.0
Latino_Hispanic_000055,Latino_Hispanic,10-19,Female,8697,3746,10-19,Female,10-19,Female,1.40655,False,1.0
Latino_Hispanic_000056,Latino_Hispanic,10-19,Female,8697,5183,10-19,Female,10-19,Female,1.2896936,False,1.0
Latino_Hispanic_000057,Latino_Hispanic,10-19,Female,9136,3746,10-19,Female,10-19,Female,1.7074525,False,1.0
Latino_Hispanic_000058,Latino_Hispanic,10-19,Female,9136,5183,10-19,Female,10-19,Female,1.158742,False,1.0
Latino_Hispanic_000059,Latino_Hispanic,10-19,Female,3746,5183,10-19,Female,10-19,Female,1.6432309,False,1.0
Latino_Hispanic_000060,Latino_Hispanic,20-29,Male,9110,7344,20-29,Male,20-29,Male,1.3271816,False,1.0
Latino_Hispanic_000061,Latino_Hispanic,20-29,Male,9110,2020,20-29,Male,20-29,Male,1.3447154,False,1.0
Latino_Hispanic_000062,Latino_Hispanic,20-29,Male,9110,5845,20-29,Male,20-29,Male,1.5900607,False,1.0
Latino_Hispanic_000063,Latino_Hispanic,20-29,Male,9110,8390,20-29,Male,20-29,Male,2.2123284,False,1.0
Latino_Hispanic_000064,Latino_Hispanic,20-29,Male,7344,2020,20-29,Male,20-29,Male,1.1225576,False,1.0
Latino_Hispanic_000065,Latino_Hispanic,20-29,Male,7344,5845,20-29,Male,20-29,Male,1.4768844,False,1.0
Latino_Hispanic_000066,Latino_Hispanic,20-29,Male,7344,8390,20-29,Male,20-29,Male,1.6954244,False,1.0
Latino_Hispanic_000067,Latino_Hispanic,20-29,Male,2020,5845,20-29,Male,20-29,Male,1.6416429,False,1.0
Latino_Hispanic_000068,Latino_Hispanic,20-29,Male,2020,8390,20-29,Male,20-29,Male,1.9400878,False,1.0
Latino_Hispanic_000069,Latino_Hispanic,20-29,Male,5845,8390,20-29,Male,20-29,Male,1.1726856,False,1.0
Latino_Hispanic_000070,Latino_Hispanic,20-29,Female,1676,2492,20-29,Female,20-29,Female,1.0885198,False,1.0
Latino_Hispanic_000071,Latino_Hispanic,20-29,Female,1676,544,20-29,Female,20-29,Female,2.076172,False,1.0
Latino_Hispanic_000072,Latino_Hispanic,20-29,Female,1676,7302,20-29,Female,20-29,Female,1.2503111,False,1.0
Latino_Hispanic_000073,Latino_Hispanic,20-29,Female,1676,4517,20-29,Female,20-29,Female,1.2062733,False,1.0
Latino_Hispanic_000074,Latino_Hispanic,20-29,Female,2492,544,20-29,Female,20-29,Female,1.6075952,False,1.0
Latino_Hispanic_000075,Latino_Hispanic,20-29,Female,2492,7302,20-29,Female,20-29,Female,1.4026859,False,1.0
Latino_Hispanic_000076,Latino_Hispanic,20-29,Female,2492,4517,20-29,Female,20-29,Female,1.1302943,False,1.0
Latino_Hispanic_000077,Latino_Hispanic,20-29,Female,544,7302,20-29,Female,20-29,Female,1.6463456,False,1.0
Latino_Hispanic_000078,Latino_Hispanic,20-29,Female,544,4517,20-29,Female,20-29,Female,1.2057955,False,1.0
Latino_Hispanic_000079,Latino_Hispanic,20-29,Female,7302,4517,20-29,Female,20-29,Female,1.3026,False,1.0
Latino_Hispanic_000080,Latino_Hispanic,30-39,Male,5,8745,30-39,Male,30-39,Male,1.490978,False,1.0
Latino_Hispanic_000081,Latino_Hispanic,30-39,Male,5,8842,30-39,Male,30-39,Male,1.9118557,False,1.0
Latino_Hispanic_000082,Latino_Hispanic,30-39,Male,5,10890,30-39,Male,30-39,Male,1.2197843,False,1.0
Latino_Hispanic_000083,Latino_Hispanic,30-39,Male,5,3929,30-39,Male,30-39,Male,1.8866756,False,1.0
Latino_Hispanic_000084,Latino_Hispanic,30-39,Male,8745,8842,30-39,Male,30-39,Male,2.2502778,False,1.0
Latino_Hispanic_000085,Latino_Hispanic,30-39,Male,8745,10890,30-39,Male,30-39,Male,1.765115,False,1.0
Latino_Hispanic_000086,Latino_Hispanic,30-39,Male,8745,3929,30-39,Male,30-39,Male,2.4227262,False,1.0
Latino_Hispanic_000087,Latino_Hispanic,30-39,Male,8842,10890,30-39,Male,30-39,Male,1.5894461,False,1.0
Latino_Hispanic_000088,Latino_Hispanic,30-39,Male,8842,3929,30-39,Male,30-39,Male,1.3090891,False,1.0
Latino_Hispanic_000089,Latino_Hispanic,30-39,Male,10890,3929,30-39,Male,30-39,Male,1.8147902,False,1.0
Latino_Hispanic_000090,Latino_Hispanic,30-39,Female,5594,6897,30-39,Female,30-39,Female,1.4456273,False,1.0
Latino_Hispanic_000091,Latino_Hispanic,30-39,Female,5594,1064,30-39,Female,30-39,Female,1.8657756,False,1.0
Latino_Hispanic_000092,Latino_Hispanic,30-39,Female,5594,5078,30-39,Female,30-39,Female,1.9847574,False,1.0
Latino_Hispanic_000093,Latino_Hispanic,30-39,Female,5594,10539,30-39,Female,30-39,Female,1.8470315,False,1.0
Latino_Hispanic_000094,Latino_Hispanic,30-39,Female,6897,1064,30-39,Female,30-39,Female,2.0408216,False,1.0
Latino_Hispanic_000095,Latino_Hispanic,30-39,Female,6897,5078,30-39,Female,30-39,Female,2.017406,False,1.0
Latino_Hispanic_000096,Latino_Hispanic,30-39,Female,6897,10539,30-39,Female,30-39,Female,1.6428533,False,1.0
Latino_Hispanic_000097,Latino_Hispanic,30-39,Female,1064,5078,30-39,Female,30-39,Female,1.8103085,False,1.0
Latino_Hispanic_000098,Latino_Hispanic,30-39,Female,1064,10539,30-39,Female,30-39,Female,1.1298525,False,1.0
Latino_Hispanic_000099,Latino_Hispanic,30-39,Female,5078,10539,30-39,Female,30-39,Female,1.9147754,False,1.0
Latino_Hispanic_000100,Latino_Hispanic,40-49,Male,7080,2186,40-49,Male,40-49,Male,1.6750338,False,1.0
Latino_Hispanic_000101,Latino_Hispanic,40-49,Male,7080,6676,40-49,Male,40-49,Male,1.4882421,False,1.0
Latino_Hispanic_000102,Latino_Hispanic,40-49,Male,7080,10062,40-49,Male,40-49,Male,1.3257557,False,1.0
Latino_Hispanic_000103,Latino_Hispanic,40-49,Male,7080,7047,40-49,Male,40-49,Male,1.5129766,False,1.0
Latino_Hispanic_000104,Latino_Hispanic,40-49,Male,2186,6676,40-49,Male,40-49,Male,1.792982,False,1.0
Latino_Hispanic_000105,Latino_Hispanic,40-49,Male,2186,10062,40-49,Male,40-49,Male,1.4407153,False,1.0
Latino_Hispanic_000106,Latino_Hispanic,40-49,Male,2186,7047,40-49,Male,40-49,Male,1.5797902,False,1.0
Latino_Hispanic_000107,Latino_Hispanic,40-49,Male,6676,10062,40-49,Male,40-49,Male,1.4507403,False,1.0
Latino_Hispanic_000108,Latino_Hispanic,40-49,Male,6676,7047,40-49,Male,40-49,Male,1.5557625,False,1.0
Latino_Hispanic_000109,Latino_Hispanic,40-49,Male,10062,7047,40-49,Male,40-49,Male,1.4839854,False,1.0
Latino_Hispanic_000110,Latino_Hispanic,40-49,Female,8521,4973,40-49,Female,40-49,Female,1.516102,False,1.0
Latino_Hispanic_000111,Latino_Hispanic,40-49,Female,8521,3767,40-49,Female,40-49,Female,1.6828276,False,1.0
Latino_Hispanic_000112,Latino_Hispanic,40-49,Female,8521,4924,40-49,Female,40-49,Female,1.1829174,False,1.0
Latino_Hispanic_000113,Latino_Hispanic,40-49,Female,8521,8768,40-49,Female,40-49,Female,1.2032081,False,1.0
Latino_Hispanic_000114,Latino_Hispanic,40-49,Female,4973,3767,40-49,Female,40-49,Female,1.883132,False,1.0
Latino_Hispanic_000115,Latino_Hispanic,40-49,Female,4973,4924,40-49,Female,40-49,Female,0.900481,True,1.0
Latino_Hispanic_000116,Latino_Hispanic,40-49,Female,4973,8768,40-49,Female,40-49,Female,0.7142625,True,1.0
Latino_Hispanic_000117,Latino_Hispanic,40-49,Female,3767,4924,40-49,Female,40-49,Female,1.4776106,False,1.0
Latino_Hispanic_000118,Latino_Hispanic,40-49,Female,3767,8768,40-49,Female,40-49,Female,1.8685883,False,1.0
Latino_Hispanic_000119,Latino_Hispanic,40-49,Female,4924,8768,40-49,Female,40-49,Female,0.71249396,True,1.0
Latino_Hispanic_000120,Latino_Hispanic,50-59,Male,6570,10445,50-59,Male,50-59,Male,1.7436967,False,1.0
Latino_Hispanic_000121,Latino_Hispanic,50-59,Male,6570,3500,50-59,Male,50-59,Male,2.2797275,False,1.0
Latino_Hispanic_000122,Latino_Hispanic,50-59,Male,6570,4767,50-59,Male,50-59,Male,1.8249218,False,1.0
Latino_Hispanic_000123,Latino_Hispanic,50-59,Male,6570,8208,50-59,Male,50-59,Male,2.1468782,False,1.0
Latino_Hispanic_000124,Latino_Hispanic,50-59,Male,10445,3500,50-59,Male,50-59,Male,1.9649898,False,1.0
Latino_Hispanic_000125,Latino_Hispanic,50-59,Male,10445,4767,50-59,Male,50-59,Male,1.3421853,False,1.0
Latino_Hispanic_000126,Latino_Hispanic,50-59,Male,10445,8208,50-59,Male,50-59,Male,1.5574663,False,1.0
Latino_Hispanic_000127,Latino_Hispanic,50-59,Male,3500,4767,50-59,Male,50-59,Male,1.7076126,False,1.0
Latino_Hispanic_000128,Latino_Hispanic,50-59,Male,3500,8208,50-59,Male,50-59,Male,1.4750648,False,1.0
Latino_Hispanic_000129,Latino_Hispanic,50-59,Male,4767,8208,50-59,Male,50-59,Male,1.255464,False,1.0
Latino_Hispanic_000130,Latino_Hispanic,50-59,Female,9053,5714,50-59,Female,50-59,Female,1.3422239,False,1.0
Latino_Hispanic_000131,Latino_Hispanic,50-59,Female,9053,9540,50-59,Female,50-59,Female,1.0699699,False,1.0
Latino_Hispanic_000132,Latino_Hispanic,50-59,Female,9053,10091,50-59,Female,50-59,Female,1.460794,False,1.0
Latino_Hispanic_000133,Latino_Hispanic,50-59,Female,9053,2393,50-59,Female,50-59,Female,0.9531857,True,1.0
Latino_Hispanic_000134,Latino_Hispanic,50-59,Female,5714,9540,50-59,Female,50-59,Female,1.9412282,False,1.0
Latino_Hispanic_000135,Latino_Hispanic,50-59,Female,5714,10091,50-59,Female,50-59,Female,1.7772396,False,1.0
Latino_Hispanic_000136,Latino_Hispanic,50-59,Female,5714,2393,50-59,Female,50-59,Female,2.017911,False,1.0
Latino_Hispanic_000137,Latino_Hispanic,50-59,Female,9540,10091,50-59,Female,50-59,Female,1.1784599,False,1.0
Latino_Hispanic_000138,Latino_Hispanic,50-59,Female,9540,2393,50-59,Female,50-59,Female,1.717629,False,1.0
Latino_Hispanic_000139,Latino_Hispanic,50-59,Female,10091,2393,50-59,Female,50-59,Female,1.8598626,False,1.0
Latino_Hispanic_000140,Latino_Hispanic,60-69,Male,7950,7731,60-69,Male,60-69,Male,1.7913558,False,1.0
Latino_Hispanic_000141,Latino_Hispanic,60-69,Male,7950,3207,60-69,Male,60-69,Male,1.4436378,False,1.0
Latino_Hispanic_000142,Latino_Hispanic,60-69,Male,7950,5485,60-69,Male,60-69,Male,1.6082444,False,1.0
Latino_Hispanic_000143,Latino_Hispanic,60-69,Male,7950,7485,60-69,Male,60-69,Male,1.5845194,False,1.0
Latino_Hispanic_000144,Latino_Hispanic,60-69,Male,7731,3207,60-69,Male,60-69,Male,1.7453119,False,1.0
Latino_Hispanic_000145,Latino_Hispanic,60-69,Male,7731,5485,60-69,Male,60-69,Male,1.290488,False,1.0
Latino_Hispanic_000146,Latino_Hispanic,60-69,Male,7731,7485,60-69,Male,60-69,Male,1.7272136,False,1.0
Latino_Hispanic_000147,Latino_Hispanic,60-69,Male,3207,5485,60-69,Male,60-69,Male,1.6109132,False,1.0
Latino_Hispanic_000148,Latino_Hispanic,60-69,Male,3207,7485,60-69,Male,60-69,Male,2.2680025,False,1.0
Latino_Hispanic_000149,Latino_Hispanic,60-69,Male,5485,7485,60-69,Male,60-69,Male,1.4956127,False,1.0
Latino_Hispanic_000150,Latino_Hispanic,60-69,Female,1560,5883,60-69,Female,60-69,Female,1.0297136,False,1.0
Latino_Hispanic_000151,Latino_Hispanic,60-69,Female,1560,3786,60-69,Female,60-69,Female,1.2700602,False,1.0
Latino_Hispanic_000152,Latino_Hispanic,60-69,Female,1560,2570,60-69,Female,60-69,Female,1.370352,False,1.0
Latino_Hispanic_000153,Latino_Hispanic,60-69,Female,1560,4221,60-69,Female,60-69,Female,1.3503972,False,1.0
Latino_Hispanic_000154,Latino_Hispanic,60-69,Female,5883,3786,60-69,Female,60-69,Female,1.5459231,False,1.0
Latino_Hispanic_000155,Latino_Hispanic,60-69,Female,5883,2570,60-69,Female,60-69,Female,1.384887,False,1.0
Latino_Hispanic_000156,Latino_Hispanic,60-69,Female,5883,4221,60-69,Female,60-69,Female,1.2109923,False,1.0
Latino_Hispanic_000157,Latino_Hispanic,60-69,Female,3786,2570,60-69,Female,60-69,Female,1.3650436,False,1.0
Latino_Hispanic_000158,Latino_Hispanic,60-69,Female,3786,4221,60-69,Female,60-69,Female,1.5477996,False,1.0
Latino_Hispanic_000159,Latino_Hispanic,60-69,Female,2570,4221,60-69,Female,60-69,Female,1.5781856,False,1.0
Latino_Hispanic_000160,Latino_Hispanic,70+,Female,5909,7405,70+,Female,70+,Female,1.309854,False,1.0
Latino_Hispanic_000161,Latino_Hispanic,70+,Female,5909,10479,70+,Female,70+,Female,1.3075522,False,1.0
Latino_Hispanic_000162,Latino_Hispanic,70+,Female,7405,10479,70+,Female,70+,Female,1.2221705,False,1.0
Southeast_Asian_000000,Southeast_Asian,0-2,Male,10782,6755,0-2,Male,0-2,Male,0.58644265,True,1.0
Southeast_Asian_000001,Southeast_Asian,0-2,Male,10782,8381,0-2,Male,0-2,Male,0.58195853,True,1.0
Southeast_Asian_000002,Southeast_Asian,0-2,Male,10782,9288,0-2,Male,0-2,Male,0.75676256,True,1.0
